I0614 18:32:56.795234       1 feature_gate.go:466] feature gates: {map[]}
I0614 18:32:57.083467       1 reflector.go:978] "Exiting watch because received the bookmark that marks the end of initial events stream" reflector="k8s.io/client-go/informers/factory.go:161" totalItems=1 duration="5.613169ms"
I0614 18:32:57.083509       1 reflector.go:446] "Caches populated" type="*v1.PersistentVolumeClaim" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:57.085671       1 reflector.go:978] "Exiting watch because received the bookmark that marks the end of initial events stream" reflector="k8s.io/client-go/informers/factory.go:161" totalItems=8 duration="7.931679ms"
I0614 18:32:57.086563       1 reflector.go:446] "Caches populated" type="*v1.Node" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:57.089037       1 reflector.go:978] "Exiting watch because received the bookmark that marks the end of initial events stream" reflector="k8s.io/client-go/informers/factory.go:161" totalItems=32 duration="11.329313ms"
I0614 18:32:57.089101       1 reflector.go:446] "Caches populated" type="*v1.Pod" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:57.178346       1 descheduler.go:462] Starting metrics collector
I0614 18:32:57.178522       1 descheduler.go:466] Waiting for metrics collector to sync
I0614 18:32:58.179654       1 descheduler.go:235] Resetting pod evictor counters
I0614 18:32:58.180097       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-2" usage={"cpu":"150m","memory":"100Mi","pods":"4"} usagePercentage={"cpu":8,"memory":12,"pods":4}
I0614 18:32:58.180195       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-3" usage={"cpu":"150m","memory":"100Mi","pods":"3"} usagePercentage={"cpu":8,"memory":12,"pods":3}
I0614 18:32:58.180220       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-1" usage={"cpu":"150m","memory":"100Mi","pods":"3"} usagePercentage={"cpu":8,"memory":12,"pods":3}
I0614 18:32:58.180245       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-4" usage={"cpu":"200m","memory":"450Mi","pods":"4"} usagePercentage={"cpu":10,"memory":56,"pods":4}
I0614 18:32:58.180271       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-5" usage={"cpu":"200m","memory":"450Mi","pods":"4"} usagePercentage={"cpu":10,"memory":56,"pods":4}
I0614 18:32:58.180290       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-6" usage={"cpu":"200m","memory":"450Mi","pods":"4"} usagePercentage={"cpu":10,"memory":56,"pods":4}
I0614 18:32:58.180311       1 lownodeutilization.go:216] "Node has been classified" plugin="LowNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="controlplane" usage={"cpu":"1050m","memory":"490Mi","pods":"9"} usagePercentage={"cpu":53,"memory":13,"pods":8}
I0614 18:32:58.180334       1 lownodeutilization.go:254] "Criteria for a node under utilization" plugin="LowNodeUtilization" ExtensionPoint="Balance" cpu="20.00%" memory="20.00%"
I0614 18:32:58.180366       1 lownodeutilization.go:255] "Number of underutilized nodes" plugin="LowNodeUtilization" ExtensionPoint="Balance" totalNumber=3
I0614 18:32:58.180402       1 lownodeutilization.go:256] "Criteria for a node above target utilization" plugin="LowNodeUtilization" ExtensionPoint="Balance" cpu="50.00%" memory="50.00%"
I0614 18:32:58.180432       1 lownodeutilization.go:257] "Number of overutilized nodes" plugin="LowNodeUtilization" ExtensionPoint="Balance" totalNumber=4
I0614 18:32:58.180475       1 nodeutilization.go:186] "Total capacity to be moved" CPU=2550 Mem=957431808 Pods=320
I0614 18:32:58.180511       1 nodeutilization.go:194] "Evicting pods from node" node="controlplane" usage={"cpu":"1050m","memory":"490Mi","pods":"9"}
I0614 18:32:58.180568       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-p4xrk" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.180620       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/etcd-controlplane" checks="[pod is a mirror pod, pod is a static pod, pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction]"
I0614 18:32:58.180676       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-9h2h7" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.180739       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/metrics-server-94bf5f4c4-vqbd2" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction]"
I0614 18:32:58.180778       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-apiserver-controlplane" checks="[pod is a mirror pod, pod is a static pod, pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction]"
I0614 18:32:58.180824       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/coredns-66bc5c9577-8xnrb" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold]"
I0614 18:32:58.180861       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/coredns-66bc5c9577-fbxdf" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold]"
I0614 18:32:58.180919       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-controller-manager-controlplane" checks="[pod is a mirror pod, pod is a static pod, pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction]"
I0614 18:32:58.180987       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-scheduler-controlplane" checks="[pod is a mirror pod, pod is a static pod, pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction]"
I0614 18:32:58.181004       1 nodeutilization.go:201] "Pods on node" node="controlplane" allPods=9 nonRemovablePods=9 removablePods=0
I0614 18:32:58.181016       1 nodeutilization.go:210] "No removable pods on node, try next node" node="controlplane"
I0614 18:32:58.181024       1 nodeutilization.go:194] "Evicting pods from node" node="worker-4" usage={"cpu":"200m","memory":"450Mi","pods":"4"}
I0614 18:32:58.181046       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-jtklr" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.181058       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-9dcgh" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.181066       1 nodeutilization.go:201] "Pods on node" node="worker-4" allPods=4 nonRemovablePods=2 removablePods=2
I0614 18:32:58.181075       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 18:32:58.181201       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-idle-source-1-686899d487-njj2h" node="worker-5"
I0614 18:32:58.186799       1 actual_usage_evictor.go:149] "Pod usage is below eviction thresholds, allowing eviction" plugin="ActualUsageEvictor" pod="actual-usage-exp/workload-idle-source-1-686899d487-njj2h" cpuRatio=0.02 cpuThreshold=0.8 memoryRatio=0.01015625 memoryThreshold=0.8 missingRequestPolicy="Allow"
I0614 18:32:58.214069       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-idle-source-1-686899d487-njj2h" reason="" strategy="LowNodeUtilization" node="worker-4" profile="actual-usage-lnu-l1"
I0614 18:32:58.214145       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-idle-source-1-686899d487-njj2h"
I0614 18:32:58.214161       1 nodeutilization.go:356] "Updated node usage" node="worker-4" CPU=150 Mem=262144000 Pods=3
I0614 18:32:58.214184       1 nodeutilization.go:194] "Evicting pods from node" node="worker-5" usage={"cpu":"200m","memory":"450Mi","pods":"4"}
I0614 18:32:58.214300       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-79tmx" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.214330       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-4l9h5" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.214352       1 nodeutilization.go:201] "Pods on node" node="worker-5" allPods=4 nonRemovablePods=2 removablePods=2
I0614 18:32:58.214364       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 18:32:58.214455       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-idle-source-2-5b6d84f756-qthpp" node="worker-1"
E0614 18:32:58.223085       1 event_broadcaster.go:270] "Server rejected event (will not retry!)" err="events.events.k8s.io is forbidden: User \"system:serviceaccount:kube-system:actual-usage-descheduler\" cannot create resource \"events\" in API group \"events.k8s.io\" in the namespace \"actual-usage-exp\"" event="&Event{ObjectMeta:{workload-idle-source-1-686899d487-njj2h.18b9063b08512120  actual-usage-exp    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},EventTime:2026-06-14 18:32:58.214087733 +0000 UTC m=+1.697968155,Series:nil,ReportingController:sigs.k8s.io.descheduler,ReportingInstance:sigs.k8s.io.descheduler-actual-usage-descheduler-tmjvt,Action:Descheduled,Reason:LowNodeUtilization,Regarding:{Pod actual-usage-exp workload-idle-source-1-686899d487-njj2h 6687c820-344c-48cd-abbf-88ee428602b3 v1 143741 },Related:nil,Note:pod eviction from worker-4 node by sigs.k8s.io/descheduler,Type:Normal,DeprecatedSource:{ },DeprecatedFirstTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedLastTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedCount:0,}"
I0614 18:32:58.226068       1 actual_usage_evictor.go:149] "Pod usage is below eviction thresholds, allowing eviction" plugin="ActualUsageEvictor" pod="actual-usage-exp/workload-idle-source-2-5b6d84f756-qthpp" cpuRatio=0.02 cpuThreshold=0.8 memoryRatio=0.0098828125 memoryThreshold=0.8 missingRequestPolicy="Allow"
I0614 18:32:58.281057       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-idle-source-2-5b6d84f756-qthpp" reason="" strategy="LowNodeUtilization" node="worker-5" profile="actual-usage-lnu-l1"
I0614 18:32:58.281113       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-idle-source-2-5b6d84f756-qthpp"
I0614 18:32:58.281125       1 nodeutilization.go:356] "Updated node usage" node="worker-5" CPU=150 Mem=262144000 Pods=3
I0614 18:32:58.281144       1 nodeutilization.go:194] "Evicting pods from node" node="worker-6" usage={"cpu":"200m","memory":"450Mi","pods":"4"}
I0614 18:32:58.281195       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-sp5cp" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.281224       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-kd8rb" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 18:32:58.281243       1 nodeutilization.go:201] "Pods on node" node="worker-6" allPods=4 nonRemovablePods=2 removablePods=2
I0614 18:32:58.281254       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 18:32:58.281350       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-6bb6488d57-vpz65" node="worker-2"
E0614 18:32:58.286788       1 event_broadcaster.go:270] "Server rejected event (will not retry!)" err="events.events.k8s.io is forbidden: User \"system:serviceaccount:kube-system:actual-usage-descheduler\" cannot create resource \"events\" in API group \"events.k8s.io\" in the namespace \"actual-usage-exp\"" event="&Event{ObjectMeta:{workload-idle-source-2-5b6d84f756-qthpp.18b9063b0c4f05c0  actual-usage-exp    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},EventTime:2026-06-14 18:32:58.281075031 +0000 UTC m=+1.764955452,Series:nil,ReportingController:sigs.k8s.io.descheduler,ReportingInstance:sigs.k8s.io.descheduler-actual-usage-descheduler-tmjvt,Action:Descheduled,Reason:LowNodeUtilization,Regarding:{Pod actual-usage-exp workload-idle-source-2-5b6d84f756-qthpp 5edd3ba3-2a99-4bb5-a316-365242936e20 v1 143789 },Related:nil,Note:pod eviction from worker-5 node by sigs.k8s.io/descheduler,Type:Normal,DeprecatedSource:{ },DeprecatedFirstTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedLastTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedCount:0,}"
I0614 18:32:58.293155       1 actual_usage_evictor.go:132] "Pod usage is above eviction threshold, blocking eviction" plugin="ActualUsageEvictor" pod="actual-usage-exp/workload-api-6bb6488d57-vpz65" cpuUsageMilli=501 cpuRequestMilli=50 cpuRequestMissing=false cpuRatio=10.02 cpuThreshold=0.8 memoryUsageBytes=4702208 memoryRequestBytes=209715200 memoryRequestMissing=false memoryRatio=0.022421875 memoryThreshold=0.8 missingRequestPolicy="Allow"
I0614 18:32:58.293607       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" node="worker-2"
I0614 18:32:58.293681       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" node="worker-1"
I0614 18:32:58.293729       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" node="worker-3"
I0614 18:32:58.293894       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" node="worker-4"
I0614 18:32:58.314518       1 actual_usage_evictor.go:149] "Pod usage is below eviction thresholds, allowing eviction" plugin="ActualUsageEvictor" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" cpuRatio=0.02 cpuThreshold=0.8 memoryRatio=0.00962890625 memoryThreshold=0.8 missingRequestPolicy="Allow"
I0614 18:32:58.354884       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf" reason="" strategy="LowNodeUtilization" node="worker-6" profile="actual-usage-lnu-l1"
I0614 18:32:58.354957       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-api-fallback-cdfb4b6c7-7rjdf"
I0614 18:32:58.354984       1 nodeutilization.go:356] "Updated node usage" node="worker-6" CPU=150 Mem=262144000 Pods=3
I0614 18:32:58.355073       1 profile.go:425] "Total number of evictions/requests" extension point="Balance" evictedPods=3 evictionRequests=0
I0614 18:32:58.355149       1 descheduler.go:252] "Number of evictions/requests" totalEvicted=3 evictionRequests=0
E0614 18:32:58.355279       1 event_broadcaster.go:279] "Unable to write event (may retry after sleeping)" err="client rate limiter Wait returned an error: context canceled"
I0614 18:32:58.355408       1 reflector.go:373] "Stopping reflector" type="*v1.Pod" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:58.355425       1 descheduler.go:464] Stopped metrics collector
I0614 18:32:58.355443       1 reflector.go:373] "Stopping reflector" type="*v1.Node" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:58.355471       1 reflector.go:373] "Stopping reflector" type="*v1.PersistentVolumeClaim" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 18:32:58.355638       1 tlsconfig.go:258] "Shutting down DynamicServingCertificateController"
I0614 18:32:58.355956       1 secure_serving.go:259] Stopped listening on [::]:10258
