I0614 16:30:53.548713       1 feature_gate.go:466] feature gates: {map[]}
I0614 16:30:53.816094       1 reflector.go:446] "Caches populated" type="*v1.PersistentVolumeClaim" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:53.820972       1 reflector.go:978] "Exiting watch because received the bookmark that marks the end of initial events stream" reflector="k8s.io/client-go/informers/factory.go:161" totalItems=8 duration="15.868805ms"
I0614 16:30:53.821010       1 reflector.go:446] "Caches populated" type="*v1.Node" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:53.826438       1 reflector.go:978] "Exiting watch because received the bookmark that marks the end of initial events stream" reflector="k8s.io/client-go/informers/factory.go:161" totalItems=32 duration="21.390229ms"
I0614 16:30:53.826520       1 reflector.go:446] "Caches populated" type="*v1.Pod" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:53.904437       1 descheduler.go:235] Resetting pod evictor counters
I0614 16:30:53.904736       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-4" usage={"cpu":"150m","memory":"210Mi","pods":"3"} usagePercentage={"cpu":8,"memory":26,"pods":3}
I0614 16:30:53.904827       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-5" usage={"cpu":"150m","memory":"210Mi","pods":"3"} usagePercentage={"cpu":8,"memory":26,"pods":3}
I0614 16:30:53.904864       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="underutilized" node="worker-6" usage={"cpu":"150m","memory":"290Mi","pods":"3"} usagePercentage={"cpu":8,"memory":36,"pods":3}
I0614 16:30:53.904925       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="controlplane" usage={"cpu":"1050m","memory":"490Mi","pods":"9"} usagePercentage={"cpu":53,"memory":13,"pods":8}
I0614 16:30:53.904983       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-1" usage={"cpu":"1400m","memory":"350Mi","pods":"4"} usagePercentage={"cpu":70,"memory":43,"pods":4}
I0614 16:30:53.905010       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-2" usage={"cpu":"1400m","memory":"350Mi","pods":"5"} usagePercentage={"cpu":70,"memory":43,"pods":5}
I0614 16:30:53.905033       1 highnodeutilization.go:193] "Node has been classified" plugin="HighNodeUtilization" ExtensionPoint="Balance" category="overutilized" node="worker-3" usage={"cpu":"1400m","memory":"350Mi","pods":"4"} usagePercentage={"cpu":70,"memory":43,"pods":4}
I0614 16:30:53.905079       1 highnodeutilization.go:217] "Criteria for a node below target utilization" plugin="HighNodeUtilization" ExtensionPoint="Balance" cpu="40.00%" memory="40.00%"
I0614 16:30:53.906367       1 highnodeutilization.go:218] "Number of underutilized nodes" plugin="HighNodeUtilization" ExtensionPoint="Balance" totalNumber=3
I0614 16:30:53.906401       1 nodeutilization.go:186] "Total capacity to be moved" CPU=2750 Mem=4841914368 Pods=418
I0614 16:30:53.906419       1 nodeutilization.go:194] "Evicting pods from node" node="worker-4" usage={"cpu":"150m","memory":"210Mi","pods":"3"}
I0614 16:30:53.906469       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-jtklr" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:53.906494       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-9dcgh" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:53.906509       1 nodeutilization.go:201] "Pods on node" node="worker-4" allPods=3 nonRemovablePods=2 removablePods=1
I0614 16:30:53.906520       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 16:30:53.906635       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-idle-source-1-649f7d9b48-9m9qg" node="worker-6"
I0614 16:30:53.906682       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-idle-source-1-649f7d9b48-9m9qg" node="worker-5"
I0614 16:30:53.937535       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-idle-source-1-649f7d9b48-9m9qg" reason="" strategy="HighNodeUtilization" node="worker-4" profile="actual-usage-hnu-h0"
I0614 16:30:53.938407       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-idle-source-1-649f7d9b48-9m9qg"
I0614 16:30:53.938434       1 nodeutilization.go:356] "Updated node usage" node="worker-4" CPU=100 Mem=52428800 Pods=2
I0614 16:30:53.938453       1 nodeutilization.go:194] "Evicting pods from node" node="worker-5" usage={"cpu":"150m","memory":"210Mi","pods":"3"}
I0614 16:30:53.938722       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-4l9h5" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:53.938756       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-79tmx" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:53.938939       1 nodeutilization.go:201] "Pods on node" node="worker-5" allPods=3 nonRemovablePods=2 removablePods=1
I0614 16:30:53.938961       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 16:30:53.939201       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-idle-source-2-958bdc7ff-xjr5h" node="worker-3"
E0614 16:30:53.946958       1 event_broadcaster.go:270] "Server rejected event (will not retry!)" err="events.events.k8s.io is forbidden: User \"system:serviceaccount:kube-system:actual-usage-descheduler\" cannot create resource \"events\" in API group \"events.k8s.io\" in the namespace \"actual-usage-exp\"" event="&Event{ObjectMeta:{workload-idle-source-1-649f7d9b48-9m9qg.18b8ff91b7757e87  actual-usage-exp    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},EventTime:2026-06-14 16:30:53.937552376 +0000 UTC m=+0.788109681,Series:nil,ReportingController:sigs.k8s.io.descheduler,ReportingInstance:sigs.k8s.io.descheduler-actual-usage-descheduler-pjp48,Action:Descheduled,Reason:HighNodeUtilization,Regarding:{Pod actual-usage-exp workload-idle-source-1-649f7d9b48-9m9qg d9d87be7-2789-4e87-88ea-697810d6632e v1 128081 },Related:nil,Note:pod eviction from worker-4 node by sigs.k8s.io/descheduler,Type:Normal,DeprecatedSource:{ },DeprecatedFirstTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedLastTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedCount:0,}"
I0614 16:30:54.525392       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-idle-source-2-958bdc7ff-xjr5h" reason="" strategy="HighNodeUtilization" node="worker-5" profile="actual-usage-hnu-h0"
I0614 16:30:54.525505       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-idle-source-2-958bdc7ff-xjr5h"
I0614 16:30:54.525811       1 nodeutilization.go:356] "Updated node usage" node="worker-5" CPU=100 Mem=52428800 Pods=2
I0614 16:30:54.525841       1 nodeutilization.go:194] "Evicting pods from node" node="worker-6" usage={"cpu":"150m","memory":"290Mi","pods":"3"}
I0614 16:30:54.526004       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-system/kube-proxy-sp5cp" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:54.526036       1 defaultevictor.go:497] "Pod fails the following checks" plugin="DefaultEvictor" ExtensionPoint="Filter" pod="kube-flannel/kube-flannel-ds-kd8rb" checks="[pod has system critical priority and is protected against eviction, pod has higher priority than specified priority class threshold, pod has local storage and is protected against eviction, daemonset pods are protected against eviction]"
I0614 16:30:54.526302       1 nodeutilization.go:201] "Pods on node" node="worker-6" allPods=3 nonRemovablePods=2 removablePods=1
I0614 16:30:54.526321       1 nodeutilization.go:217] "Evicting pods based on priority, if they have same priority, they'll be evicted based on QoS tiers"
I0614 16:30:54.526455       1 node.go:189] "Pod does not fit on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="controlplane" err="pod does not tolerate taints on the node"
I0614 16:30:54.526623       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="worker-2"
I0614 16:30:54.526791       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="worker-1"
I0614 16:30:54.526832       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="worker-3"
I0614 16:30:54.526878       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="worker-4"
I0614 16:30:54.526977       1 node.go:185] "Pod fits on node" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" node="worker-5"
E0614 16:30:54.528092       1 event_broadcaster.go:270] "Server rejected event (will not retry!)" err="events.events.k8s.io is forbidden: User \"system:serviceaccount:kube-system:actual-usage-descheduler\" cannot create resource \"events\" in API group \"events.k8s.io\" in the namespace \"actual-usage-exp\"" event="&Event{ObjectMeta:{workload-idle-source-2-958bdc7ff-xjr5h.18b8ff91da747f98  actual-usage-exp    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},EventTime:2026-06-14 16:30:54.525424712 +0000 UTC m=+1.375982019,Series:nil,ReportingController:sigs.k8s.io.descheduler,ReportingInstance:sigs.k8s.io.descheduler-actual-usage-descheduler-pjp48,Action:Descheduled,Reason:HighNodeUtilization,Regarding:{Pod actual-usage-exp workload-idle-source-2-958bdc7ff-xjr5h 21ee7a2c-7b2c-48a2-9691-e5521898a0e9 v1 128111 },Related:nil,Note:pod eviction from worker-5 node by sigs.k8s.io/descheduler,Type:Normal,DeprecatedSource:{ },DeprecatedFirstTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedLastTimestamp:0001-01-01 00:00:00 +0000 UTC,DeprecatedCount:0,}"
I0614 16:30:54.639070       1 evictions.go:558] "Evicted pod" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh" reason="" strategy="HighNodeUtilization" node="worker-6" profile="actual-usage-hnu-h0"
I0614 16:30:54.639128       1 nodeutilization.go:347] "Evicted pods" pod="actual-usage-exp/workload-api-5dd89457c6-lj4mh"
I0614 16:30:54.639158       1 nodeutilization.go:356] "Updated node usage" node="worker-6" CPU=100 Mem=52428800 Pods=2
I0614 16:30:54.639202       1 profile.go:425] "Total number of evictions/requests" extension point="Balance" evictedPods=3 evictionRequests=0
I0614 16:30:54.639246       1 descheduler.go:252] "Number of evictions/requests" totalEvicted=3 evictionRequests=0
E0614 16:30:54.639340       1 event_broadcaster.go:279] "Unable to write event (may retry after sleeping)" err="client rate limiter Wait returned an error: context canceled"
I0614 16:30:54.639644       1 reflector.go:373] "Stopping reflector" type="*v1.Pod" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:54.639772       1 reflector.go:373] "Stopping reflector" type="*v1.Node" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:54.639803       1 reflector.go:373] "Stopping reflector" type="*v1.PersistentVolumeClaim" resyncPeriod="0s" reflector="k8s.io/client-go/informers/factory.go:161"
I0614 16:30:54.640427       1 secure_serving.go:259] Stopped listening on [::]:10258
